site,treatment,date,plot_id,flux,replicate,f_quality_flag,f_fluxid,f_slope_corr,f_temp_air_ave,f_atm_pressure_ave,f_datetime,f_flux,f_model
WAY,C,2018-03-12,2,E,1,ok,14,0.04221770268165305,28.896714285714268,0.6949166636672857,2018-03-12T12:08:29Z,NA,linear
WAY,C,2018-03-12,3,ET,1,ok,15,0.06297695784613602,29.839571428571446,0.6946910811987143,2018-03-12T12:16:49Z,NA,linear
WAY,C,2018-03-12,3,E,1,ok,16,0.04571311963965451,30.07042857142858,0.6946290460198572,2018-03-12T12:20:14Z,NA,linear
WAY,C,2018-03-12,4,ET,1,ok,17,0.07262341656425184,30.111285714285714,0.6941666019592857,2018-03-12T12:28:38Z,NA,linear
WAY,C,2018-03-12,4,E,1,ok,18,0.03226330026508581,30.131692307692333,0.6940970835158462,2018-03-12T12:33:06Z,NA,linear
WAY,C,2018-03-12,5,ET,1,start_error,19,NA,29.85757142857142,0.693577267760143,2018-03-12T12:46:44Z,NA,linear
WAY,C,2018-03-12,5,E,1,ok,20,0.03214239984823059,29.848571428571404,0.6935377908281429,2018-03-12T12:50:41Z,NA,linear
PIL,B,2018-03-13,5,ET,1,start_error,21,NA,23.710333333333324,0.6502064533781666,2018-03-13T09:15:26Z,NA,linear
PIL,B,2018-03-13,5,E,1,start_error,22,NA,23.980857142857133,0.6501498227792857,2018-03-13T09:19:24Z,NA,linear
PIL,B,2018-03-13,4,ET,1,start_error,23,NA,23.682999999999993,0.6502879920412856,2018-03-13T09:29:31Z,NA,linear
PIL,B,2018-03-13,4,E,1,start_error,24,NA,23.484603174603194,0.6502680969207936,2018-03-13T09:33:39Z,NA,linear
PIL,B,2018-03-13,3,E,1,start_error,25,NA,23.019571428571453,0.6504205217415714,2018-03-13T09:46:39Z,NA,linear
PIL,B,2018-03-13,3,ET,1,start_error,26,NA,22.940428571428583,0.6503415678775714,2018-03-13T09:50:03Z,NA,linear
PIL,B,2018-03-13,2,ET,1,start_error,27,NA,22.915999999999997,0.6504458997692857,2018-03-13T10:02:48Z,NA,linear
PIL,B,2018-03-13,2,E,1,start_error,28,NA,23.06857142857143,0.6503909140425713,2018-03-13T10:05:54Z,NA,linear
PIL,B,2018-03-13,1,ET,1,start_error,29,NA,22.34730158730156,0.6504905462995237,2018-03-13T10:22:01Z,NA,linear
PIL,B,2018-03-13,1,E,1,start_error,30,NA,22.06642857142856,0.6504755074682856,2018-03-13T10:26:05Z,NA,linear
PIL,BB,2018-03-14,3,ET,1,start_error,31,NA,12.10185714285717,0.6507222382932857,2018-03-14T07:14:51Z,NA,linear
PIL,BB,2018-03-14,3,E,1,start_error,32,NA,21.25799999999998,0.6508745064595713,2018-03-14T08:33:44Z,NA,linear
PIL,BB,2018-03-14,2,ET,1,ok,33,0.09854852867204715,22.113,0.6511867971894999,2018-03-14T08:42:58Z,NA,linear
PIL,BB,2018-03-14,2,E,1,start_error,34,NA,22.68928571428569,0.6511987812581428,2018-03-14T08:46:52Z,NA,linear
PIL,BB,2018-03-14,1,ET,1,start_error,35,NA,22.531600000000026,0.6514641226368001,2018-03-14T08:56:26Z,NA,linear
PIL,BB,2018-03-14,1,E,1,start_error,36,NA,22.402857142857158,0.6514723000012858,2018-03-14T08:59:53Z,NA,linear
PIL,C,2018-03-14,5,ET,1,start_error,37,NA,20.85185714285717,0.6522519694082858,2018-03-14T09:17:52Z,NA,linear
PIL,C,2018-03-14,5,E,1,start_error,38,NA,20.712428571428575,0.6522970859020001,2018-03-14T09:22:02Z,NA,linear
PIL,C,2018-03-14,4,E,1,start_error,39,NA,19.91742857142856,0.6523873188894287,2018-03-14T09:58:36Z,NA,linear
PIL,C,2018-03-14,4,ET,1,start_error,40,NA,20.1035714285714,0.6523379727244286,2018-03-14T10:02:05Z,NA,linear
PIL,C,2018-03-14,3,E,1,start_error,41,NA,19.367285714285686,0.6525240782610001,2018-03-14T10:10:59Z,NA,linear
PIL,C,2018-03-14,3,ET,1,start_error,42,NA,19.099571428571437,0.652494470562,2018-03-14T10:15:00Z,NA,linear
PIL,C,2018-03-14,2,ET,1,start_error,43,NA,18.601999999999975,0.6526058519058572,2018-03-14T10:22:14Z,NA,linear
PIL,C,2018-03-14,2,E,1,start_error,44,NA,18.388428571428562,0.652563555193,2018-03-14T10:27:47Z,NA,linear
PIL,C,2018-03-14,1,E,1,start_error,45,NA,18.203714285714284,0.6525734244260001,2018-03-14T10:38:42Z,NA,linear
ACJ,B,2018-03-15,5,ET,1,start_error,46,NA,15.008857142857153,0.6692143611544287,2018-03-15T06:50:46Z,NA,linear
ACJ,B,2018-03-15,5,E,1,start_error,47,NA,15.531999999999982,0.6692228204970001,2018-03-15T06:54:54Z,NA,linear
ACJ,B,2018-03-15,4,ET,1,start_error,48,NA,16.62073529411765,0.6694707124082353,2018-03-15T07:06:41Z,NA,linear
ACJ,B,2018-03-15,4,E,1,start_error,49,NA,16.975714285714275,0.6694625018698571,2018-03-15T07:10:47Z,NA,linear
ACJ,B,2018-03-15,3,ET,1,ok,50,0.054359114399768885,17.783999999999992,0.6696330986117143,2018-03-15T07:19:46Z,NA,linear
ACJ,B,2018-03-15,3,E,1,ok,51,0.02210267038610218,18.11228571428569,0.6696443777351428,2018-03-15T07:22:08Z,NA,linear
ACJ,B,2018-03-15,2,ET,1,ok,52,0.050085143527794654,19.553272727272713,0.66974409544,2018-03-15T07:30:40Z,NA,linear
ACJ,B,2018-03-15,2,E,1,ok,53,0.03504466801080097,20.01942857142859,0.6697613986407143,2018-03-15T07:33:35Z,NA,linear
ACJ,B,2018-03-15,1,ET,1,ok,54,0.05868751169029532,21.200781249999977,0.6697508244625,2018-03-15T07:40:28Z,NA,linear
ACJ,B,2018-03-15,1,E,1,ok,55,0.025035314892395362,21.83914285714286,0.669755759079,2018-03-15T07:44:21Z,NA,linear
ACJ,C,2018-03-15,5,ET,1,ok,56,0.027364291802429268,22.769499999999994,0.6661954332742499,2018-03-15T09:40:11Z,NA,linear
ACJ,C,2018-03-15,5,E,1,start_error,57,NA,22.90885714285713,0.6661915560755713,2018-03-15T09:47:00Z,NA,linear
ACJ,C,2018-03-15,4,ET,1,ok,58,0.01251427264651733,22.804250000000025,0.666252181364,2018-03-15T09:54:45Z,NA,linear
ACJ,C,2018-03-15,4,E,1,ok,59,0.014371796111861533,22.82257142857145,0.6661901461851428,2018-03-15T09:57:22Z,NA,linear
ACJ,C,2018-03-15,3,ET,1,ok,60,0.05400189135404924,22.595199999999977,0.6662423121309999,2018-03-15T10:07:18Z,NA,linear
ACJ,C,2018-03-15,3,E,1,ok,61,0.01607075226111129,22.683142857142855,0.6662084747607142,2018-03-15T10:09:53Z,NA,linear
ACJ,C,2018-03-15,2,ET,1,ok,62,0.06449324172264416,22.694782608695675,0.6662161372086957,2018-03-15T10:16:35Z,NA,linear
ACJ,C,2018-03-15,2,E,1,ok,63,0.019862157160620755,22.76514285714285,0.6661675879382857,2018-03-15T10:20:06Z,NA,linear
ACJ,C,2018-03-15,1,ET,1,ok,64,0.04453473659251083,22.754428571428548,0.6662253934458571,2018-03-15T10:25:10Z,NA,linear
ACJ,C,2018-03-15,1,E,1,ok,65,0.023662716603697845,23.09371428571427,0.6661675879382857,2018-03-15T10:34:35Z,NA,linear
QUE,B,2018-03-17,5,E,1,start_error,66,NA,13.777205882352916,0.6345742656064706,2018-03-17T08:08:21Z,NA,linear
QUE,B,2018-03-17,5,ET,1,start_error,67,NA,14.462714285714299,0.6345296467211429,2018-03-17T08:12:40Z,NA,linear
QUE,B,2018-03-17,4,ET,1,start_error,68,NA,15.451000000000022,0.6347312610524285,2018-03-17T08:20:02Z,NA,linear
QUE,B,2018-03-17,4,E,1,start_error,69,NA,16.66542857142855,0.6346396181745714,2018-03-17T08:28:56Z,NA,linear
QUE,B,2018-03-17,3,ET,1,start_error,70,NA,17.39227272727271,0.6347860758833332,2018-03-17T08:32:52Z,NA,linear
QUE,B,2018-03-17,3,E,1,start_error,71,NA,18.227857142857147,0.6347552291897142,2018-03-17T08:37:54Z,NA,linear
QUE,B,2018-03-17,2,ET,1,start_error,72,NA,19.16742857142856,0.6352599699631429,2018-03-17T08:51:13Z,NA,linear
QUE,B,2018-03-17,2,E,1,start_error,73,NA,19.482968749999998,0.6352408923832813,2018-03-17T08:55:55Z,NA,linear
QUE,B,2018-03-17,1,E,1,start_error,74,NA,17.50400000000002,0.6353146032172501,2018-03-17T09:52:49Z,NA,linear
QUE,B,2018-03-17,1,ET,1,start_error,75,NA,17.883030303030296,0.6352750515183334,2018-03-17T09:58:34Z,NA,linear
QUE,B,2019-04-05,1,ET,1,start_error,76,NA,28.01057142857144,0.6352176732502858,2019-04-05T10:42:45Z,NA,linear
QUE,B,2019-04-05,1,E,1,start_error,77,NA,28.21285714285716,0.6351810160991428,2019-04-05T10:45:19Z,NA,linear
QUE,B,2019-04-05,2,ET,1,start_error,78,NA,28.41742857142856,0.6350611754127142,2019-04-05T10:53:54Z,NA,linear
QUE,B,2019-04-05,2,E,1,start_error,79,NA,27.296857142857164,0.6349526138497141,2019-04-05T11:09:36Z,NA,linear
QUE,B,2019-04-05,3,ET,1,start_error,80,NA,24.298857142857116,0.6342124213747142,2019-04-05T11:30:41Z,NA,linear
QUE,B,2019-04-05,3,E,1,start_error,81,NA,23.958500000000015,0.6342511933614999,2019-04-05T11:33:32Z,NA,linear
QUE,B,2019-04-05,4,ET,1,start_error,82,NA,24.34413793103448,0.6339825120010344,2019-04-05T11:41:26Z,NA,linear
QUE,B,2019-04-05,4,E,1,start_error,83,NA,23.564999999999998,0.6339586410975714,2019-04-05T11:53:21Z,NA,linear
QUE,B,2019-04-05,5,ET,1,start_error,84,NA,22.988382352941187,0.6337513457372058,2019-04-05T12:08:57Z,NA,linear
QUE,B,2019-04-05,5,E,1,start_error,85,NA,23.76857142857142,0.6336385959702857,2019-04-05T12:11:31Z,NA,linear
TRE,C,2019-04-08,1,ET,1,start_error,86,NA,34.14542857142857,0.6504233415224285,2019-04-08T10:53:57Z,NA,linear
TRE,C,2019-04-08,1,ET,2,start_error,87,NA,34.73000000000002,0.6503359283158571,2019-04-08T10:57:10Z,NA,linear
TRE,C,2019-04-08,1,ET,3,start_error,88,NA,35.35072727272728,0.6503447721739999,2019-04-08T10:59:55Z,NA,linear
TRE,C,2019-04-08,1,ET,4,start_error,89,NA,35.858444444444444,0.6502508649266666,2019-04-08T11:02:34Z,NA,linear
TRE,C,2019-04-08,1,E,1,start_error,90,NA,36.295000000000016,0.650128674422857,2019-04-08T11:08:55Z,NA,linear
TRE,C,2019-04-08,2,E,1,start_error,91,NA,36.42771428571427,0.6498509260084285,2019-04-08T11:21:27Z,NA,linear
TRE,C,2019-04-08,3,ET,1,start_error,92,NA,36.469857142857165,0.6497141666368571,2019-04-08T11:28:13Z,NA,linear
TRE,C,2019-04-08,3,E,1,start_error,93,NA,36.4242857142857,0.6496366226632857,2019-04-08T11:31:34Z,NA,linear
TRE,C,2019-04-08,4,ET,1,start_error,94,NA,36.99727272727273,0.64945833561,2019-04-08T11:38:55Z,NA,linear
TRE,C,2019-04-08,4,E,1,start_error,95,NA,36.6647142857143,0.6493969412904286,2019-04-08T11:41:53Z,NA,linear
TRE,C,2019-04-08,5,ET,1,start_error,96,NA,37.43230769230769,0.6492315502978462,2019-04-08T11:49:24Z,NA,linear
TRE,C,2019-04-08,5,ET,2,start_error,97,NA,37.558142857142855,0.6492023764112856,2019-04-08T11:53:31Z,NA,linear
TRE,C,2019-04-08,5,ET,3,start_error,98,NA,37.3417391304348,0.6491795525328985,2019-04-08T11:56:30Z,NA,linear
TRE,C,2019-04-08,5,ET,4,start_error,99,NA,37.358000000000004,0.6491251144158,2019-04-08T11:59:41Z,NA,linear
TRE,C,2019-04-08,5,E,1,start_error,100,NA,36.656000000000006,0.6490862954326666,2019-04-08T12:03:31Z,NA,linear
TRE,C,2019-04-08,4,ET,2,start_error,101,NA,32.773571428571415,0.6489062994212857,2019-04-08T12:36:56Z,NA,linear
TRE,C,2019-04-08,4,ET,3,start_error,102,NA,33.21449999999999,0.6488839761561667,2019-04-08T12:40:11Z,NA,linear
TRE,C,2019-04-08,4,ET,4,start_error,103,NA,33.4134285714286,0.648862592818,2019-04-08T12:43:25Z,NA,linear
TRE,C,2019-04-08,3,ET,2,start_error,104,NA,33.932428571428545,0.6488315752285714,2019-04-08T12:52:10Z,NA,linear
TRE,C,2019-04-08,3,ET,3,start_error,105,NA,34.24285714285713,0.6488076070912857,2019-04-08T12:55:10Z,NA,linear
TRE,C,2019-04-08,3,ET,4,start_error,106,NA,34.4641176470588,0.6488019260622059,2019-04-08T12:58:03Z,NA,linear
TRE,C,2019-04-08,2,ET,1,start_error,107,NA,34.96485714285711,0.6487695400497143,2019-04-08T13:04:37Z,NA,linear
TRE,C,2019-04-08,2,ET,2,start_error,108,NA,34.861333333333334,0.6487507415106667,2019-04-08T13:07:23Z,NA,linear
TRE,C,2019-04-08,2,ET,3,start_error,109,NA,34.24214285714288,0.6487131444325714,2019-04-08T13:11:17Z,NA,linear
TRE,C,2019-04-08,2,ET,4,start_error,110,NA,33.73217391304348,0.6486388902033333,2019-04-08T13:14:03Z,NA,linear
PIL,B,2019-04-09,5,ET,1,start_error,111,NA,29.497285714285738,0.6513172120541428,2019-04-09T10:26:23Z,NA,linear
PIL,B,2019-04-09,5,ET,2,start_error,112,NA,29.732428571428557,0.6513143922732857,2019-04-09T10:29:01Z,NA,linear
PIL,B,2019-04-09,5,ET,3,start_error,113,NA,29.95618181818179,0.6512922185419999,2019-04-09T10:31:42Z,NA,linear
PIL,B,2019-04-09,5,ET,4,start_error,114,NA,30.244428571428557,0.6512819647934285,2019-04-09T10:34:33Z,NA,linear
PIL,B,2019-04-09,5,E,1,start_error,115,NA,30.49885714285716,0.6512579966561428,2019-04-09T10:39:02Z,NA,linear
PIL,B,2019-04-09,4,ET,1,start_error,116,NA,31.00155555555557,0.6512158565977777,2019-04-09T10:47:48Z,NA,linear
PIL,B,2019-04-09,4,ET,2,start_error,117,NA,30.989142857142838,0.6511931416964285,2019-04-09T10:50:34Z,NA,linear
PIL,B,2019-04-09,4,ET,3,start_error,118,NA,30.988,0.651224031114,2019-04-09T10:53:12Z,NA,linear
PIL,B,2019-04-09,4,ET,4,start_error,119,NA,30.85442857142857,0.6511889120251427,2019-04-09T10:55:47Z,NA,linear
PIL,B,2019-04-09,4,E,1,start_error,120,NA,30.631428571428557,0.6511381559697142,2019-04-09T10:59:18Z,NA,linear
PIL,B,2019-04-09,3,ET,1,start_error,121,NA,30.26728571428572,0.6512086504911427,2019-04-09T11:06:34Z,NA,linear
PIL,B,2019-04-09,3,ET,2,start_error,122,NA,30.338181818181795,0.6510876562579999,2019-04-09T11:09:13Z,NA,linear
PIL,B,2019-04-09,3,ET,3,start_error,123,NA,30.036,0.6510950133225999,2019-04-09T11:12:14Z,NA,linear
PIL,B,2019-04-09,3,ET,4,start_error,124,NA,29.835090909090923,0.6511056003179999,2019-04-09T11:14:48Z,NA,linear
PIL,B,2019-04-09,3,E,1,start_error,125,NA,29.101,0.6509901174747142,2019-04-09T11:17:58Z,NA,linear
PIL,B,2019-04-09,2,ET,1,start_error,126,NA,29.3568181818182,0.6510845160475,2019-04-09T11:25:26Z,NA,linear
PIL,B,2019-04-09,2,ET,2,start_error,127,NA,29.39571428571429,0.6510648416674285,2019-04-09T11:28:14Z,NA,linear
PIL,B,2019-04-09,2,ET,3,start_error,128,NA,29.223714285714266,0.6510888098047142,2019-04-09T11:30:51Z,NA,linear
PIL,B,2019-04-09,2,ET,4,start_error,129,NA,28.904200000000003,0.6510476410041999,2019-04-09T11:33:54Z,NA,linear
PIL,B,2019-04-09,2,E,1,start_error,130,NA,28.53457142857144,0.6509858878034285,2019-04-09T11:37:07Z,NA,linear
PIL,B,2019-04-09,1,ET,1,start_error,131,NA,28.87385714285716,0.6511663537782857,2019-04-09T11:44:36Z,NA,linear
PIL,B,2019-04-09,1,ET,2,start_error,132,NA,29.3377142857143,0.6511593043261428,2019-04-09T11:47:07Z,NA,linear
PIL,B,2019-04-09,1,ET,3,start_error,133,NA,29.20342857142856,0.6511494350931427,2019-04-09T11:49:42Z,NA,linear
PIL,B,2019-04-09,1,ET,4,start_error,134,NA,29.042142857142835,0.6511649438878571,2019-04-09T11:52:53Z,NA,linear
PIL,B,2019-04-09,1,E,1,start_error,135,NA,28.77385714285714,0.651093039476,2019-04-09T11:56:12Z,NA,linear
PIL,C,2019-04-09,5,ET,1,start_error,136,NA,29.087499999999977,0.6513134523463333,2019-04-09T12:59:21Z,NA,linear
PIL,C,2019-04-09,5,ET,2,start_error,137,NA,28.569000000000017,0.6513062149087999,2019-04-09T13:02:41Z,NA,linear
PIL,C,2019-04-09,5,ET,3,start_error,138,NA,28.230000000000018,0.6512692757795714,2019-04-09T13:05:11Z,NA,linear
PIL,C,2019-04-09,5,ET,4,start_error,139,NA,27.665333333333308,0.6512619130184444,2019-04-09T13:09:27Z,NA,linear
PIL,C,2019-04-09,5,E,1,start_error,140,NA,27.061428571428564,0.6512861944647143,2019-04-09T13:12:09Z,NA,linear
PIL,C,2019-04-09,4,ET,1,start_error,141,NA,26.389571428571458,0.6513905263564286,2019-04-09T13:19:06Z,NA,linear
PIL,C,2019-04-09,4,ET,2,start_error,142,NA,26.00671428571428,0.6513482296435714,2019-04-09T13:21:57Z,NA,linear
PIL,C,2019-04-09,4,ET,3,start_error,143,NA,26.105857142857133,0.6513284911775714,2019-04-09T13:24:36Z,NA,linear
PIL,C,2019-04-09,4,ET,4,start_error,144,NA,26.029230769230765,0.6513364805566667,2019-04-09T13:27:54Z,NA,linear
PIL,C,2019-04-09,4,E,1,start_error,145,NA,25.830877192982484,0.6513260918903508,2019-04-09T13:30:23Z,NA,linear
PIL,C,2019-04-09,3,ET,1,start_error,146,NA,26.638571428571424,0.6510563823248571,2019-04-09T14:05:28Z,NA,linear
PIL,C,2019-04-09,3,ET,2,start_error,147,NA,26.84357142857141,0.6510281845162856,2019-04-09T14:07:56Z,NA,linear
PIL,C,2019-04-09,3,ET,3,start_error,148,NA,26.620714285714257,0.6510126757215713,2019-04-09T14:10:25Z,NA,linear
PIL,C,2019-04-09,3,ET,4,start_error,149,NA,26.464,0.6510225449545713,2019-04-09T14:13:05Z,NA,linear
PIL,C,2019-04-09,3,E,1,start_error,150,NA,26.2752857142857,0.650957689994857,2019-04-09T14:16:04Z,NA,linear
PIL,C,2019-04-09,2,ET,1,start_error,151,NA,27.63557142857144,0.6511395658601428,2019-04-09T14:27:59Z,NA,linear
PIL,C,2019-04-09,2,ET,2,start_error,152,NA,27.535142857142887,0.6510549724344284,2019-04-09T14:30:44Z,NA,linear
PIL,C,2019-04-09,2,ET,3,start_error,153,NA,27.27071428571429,0.6511155977228571,2019-04-09T14:33:36Z,NA,linear
PIL,C,2019-04-09,2,ET,4,start_error,154,NA,27.147142857142853,0.6510733010099999,2019-04-09T14:36:18Z,NA,linear
PIL,C,2019-04-09,2,E,1,start_error,155,NA,26.993142857142857,0.6510394636397142,2019-04-09T14:39:26Z,NA,linear
PIL,C,2019-04-09,1,ET,1,start_error,156,NA,27.279714285714306,0.6510648416674285,2019-04-09T14:47:21Z,NA,linear
PIL,C,2019-04-09,1,ET,2,start_error,157,NA,27.285714285714278,0.6510225449545713,2019-04-09T14:49:57Z,NA,linear
PIL,C,2019-04-09,1,ET,3,start_error,158,NA,27.08514285714284,0.6510577922152856,2019-04-09T14:52:43Z,NA,linear
PIL,C,2019-04-09,1,ET,4,start_error,159,NA,26.71261538461539,0.651011048924923,2019-04-09T14:55:34Z,NA,linear
PIL,C,2019-04-09,1,E,1,start_error,160,NA,26.204857142857122,0.6509943471459999,2019-04-09T14:58:29Z,NA,linear
ACJ,B,2019-04-10,1,ET,1,start_error,161,NA,27.434339622641517,0.6707242473966037,2019-04-10T09:55:55Z,NA,linear
ACJ,B,2019-04-10,1,ET,2,start_error,162,NA,27.685285714285726,0.6706792373097142,2019-04-10T09:59:26Z,NA,linear
ACJ,B,2019-04-10,1,ET,3,start_error,163,NA,28.58882352941174,0.6706187364233823,2019-04-10T10:09:50Z,NA,linear
ACJ,B,2019-04-10,1,ET,4,start_error,164,NA,28.95573529411763,0.6705722929739706,2019-04-10T10:12:54Z,NA,linear
ACJ,B,2019-04-10,1,E,1,start_error,165,NA,29.49928571428569,0.6705608065137143,2019-04-10T10:17:01Z,NA,linear
ACJ,B,2019-04-10,2,ET,1,start_error,166,NA,31.55740000000003,0.6702413253426001,2019-04-10T10:34:20Z,NA,linear
ACJ,B,2019-04-10,2,ET,2,start_error,167,NA,31.762820512820497,0.6701791238689744,2019-04-10T10:36:47Z,NA,linear
ACJ,B,2019-04-10,2,ET,3,start_error,168,NA,32.093999999999994,0.6701293800425714,2019-04-10T10:40:05Z,NA,linear
ACJ,B,2019-04-10,2,ET,4,start_error,169,NA,32.40014285714284,0.6700927228914286,2019-04-10T10:43:12Z,NA,linear
ACJ,B,2019-04-10,2,E,1,start_error,170,NA,32.78800000000001,0.6700292778221428,2019-04-10T10:46:57Z,NA,linear
ACJ,B,2019-04-10,3,ET,1,start_error,171,NA,33.10289473684213,0.6698040663773684,2019-04-10T10:54:50Z,NA,linear
ACJ,B,2019-04-10,3,ET,2,start_error,172,NA,33.12114285714284,0.66972615138,2019-04-10T10:57:46Z,NA,linear
ACJ,B,2019-04-10,3,ET,3,start_error,173,NA,33.0748717948718,0.6697059067994872,2019-04-10T11:00:29Z,NA,linear
ACJ,B,2019-04-10,3,ET,4,start_error,174,NA,33.04309090909089,0.6697153849440001,2019-04-10T11:03:49Z,NA,linear
ACJ,B,2019-04-10,3,E,1,start_error,175,NA,33.03963636363636,0.6696794968240001,2019-04-10T11:07:14Z,NA,linear
ACJ,B,2019-04-10,4,ET,1,start_error,176,NA,33.32642857142855,0.6694476980203572,2019-04-10T11:15:00Z,NA,linear
ACJ,B,2019-04-10,4,ET,2,start_error,177,NA,33.67615384615385,0.669381993511282,2019-04-10T11:18:22Z,NA,linear
ACJ,B,2019-04-10,4,ET,3,start_error,178,NA,33.975714285714275,0.6693680392111429,2019-04-10T11:21:43Z,NA,linear
ACJ,B,2019-04-10,4,ET,4,start_error,179,NA,34.284871794871776,0.6693212597697437,2019-04-10T11:24:54Z,NA,linear
ACJ,B,2019-04-10,4,E,1,start_error,180,NA,34.60454545454547,0.6693119426616667,2019-04-10T11:28:42Z,NA,linear
ACJ,B,2019-04-10,5,ET,1,start_error,181,NA,34.96132075471701,0.6690781338169812,2019-04-10T11:37:52Z,NA,linear
ACJ,B,2019-04-10,5,ET,2,start_error,182,NA,34.917076923076934,0.6690307500393847,2019-04-10T11:43:37Z,NA,linear
ACJ,B,2019-04-10,5,ET,3,start_error,183,NA,34.879272727272735,0.669024538634,2019-04-10T11:46:42Z,NA,linear
ACJ,B,2019-04-10,5,ET,4,start_error,184,NA,34.903142857142825,0.6689704501102858,2019-04-10T11:49:56Z,NA,linear
ACJ,B,2019-04-10,5,E,1,start_error,185,NA,34.87914285714288,0.6689394325208572,2019-04-10T11:53:44Z,NA,linear
ACJ,C,2019-04-10,1,ET,1,start_error,186,NA,25.62614285714284,0.6643883062174286,2019-04-10T15:45:21Z,NA,linear
ACJ,C,2019-04-10,1,ET,2,start_error,187,NA,25.43071428571426,0.6644080446834285,2019-04-10T15:48:41Z,NA,linear
ACJ,C,2019-04-10,1,ET,3,start_error,188,NA,25.257714285714314,0.6644799490952857,2019-04-10T15:51:35Z,NA,linear
ACJ,C,2019-04-10,1,ET,4,start_error,189,NA,25.095000000000027,0.6644475216154285,2019-04-10T15:54:41Z,NA,linear
ACJ,C,2019-04-10,1,E,1,start_error,190,NA,24.97742857142856,0.6645095567942857,2019-04-10T15:58:36Z,NA,linear
ACJ,C,2019-04-10,2,ET,1,start_error,191,NA,24.79653846153849,0.6644043572776923,2019-04-10T16:06:03Z,NA,linear
ACJ,C,2019-04-10,2,ET,2,start_error,192,NA,24.612923076923096,0.6644499075838461,2019-04-10T16:08:45Z,NA,linear
ACJ,C,2019-04-10,2,ET,3,start_error,193,NA,23.540714285714273,0.6642797446544286,2019-04-10T16:23:18Z,NA,linear
ACJ,C,2019-04-10,2,ET,4,start_error,194,NA,23.36228571428569,0.6642867941065714,2019-04-10T16:26:54Z,NA,linear
ACJ,C,2019-04-10,2,E,1,start_error,195,NA,23.188571428571436,0.6642924336682857,2019-04-10T16:30:15Z,NA,linear
ACJ,C,2019-04-10,3,ET,1,start_error,196,NA,22.839571428571446,0.6642444973937143,2019-04-10T16:37:17Z,NA,linear
ACJ,C,2019-04-10,3,ET,2,start_error,197,NA,22.673906250000016,0.6642533532679687,2019-04-10T16:39:54Z,NA,linear
ACJ,C,2019-04-10,3,ET,3,start_error,198,NA,22.495384615384637,0.6642646696721539,2019-04-10T16:42:43Z,NA,linear
ACJ,C,2019-04-10,3,ET,4,start_error,199,NA,22.340307692307704,0.6642494862367693,2019-04-10T16:45:36Z,NA,linear
ACJ,C,2019-04-10,3,E,1,start_error,200,NA,22.17281250000002,0.6642826525534375,2019-04-10T16:48:22Z,NA,linear
ACJ,C,2019-04-10,4,ET,1,start_error,201,NA,21.80328571428572,0.6642473171745714,2019-04-10T16:54:13Z,NA,linear
ACJ,C,2019-04-10,4,ET,2,start_error,202,NA,21.624857142857138,0.6642177094755715,2019-04-10T16:56:47Z,NA,linear
ACJ,C,2019-04-10,4,ET,3,start_error,203,NA,21.418200000000013,0.6642724132242,2019-04-10T16:59:34Z,NA,linear
ACJ,C,2019-04-10,4,ET,4,start_error,204,NA,21.159855072463756,0.6642465815795653,2019-04-10T17:02:21Z,NA,linear
ACJ,C,2019-04-10,4,E,1,start_error,205,NA,20.90628571428573,0.6642261688181429,2019-04-10T17:05:09Z,NA,linear
WAY,B,2019-04-11,1,ET,1,start_error,206,NA,25.319999999999993,0.7020887762774286,2019-04-11T10:34:14Z,NA,linear
WAY,B,2019-04-11,1,ET,2,start_error,207,NA,25.934285714285693,0.7020704477018572,2019-04-11T10:37:18Z,NA,linear
WAY,B,2019-04-11,1,ET,3,start_error,208,NA,26.50857142857143,0.7019816246048572,2019-04-11T10:40:30Z,NA,linear
WAY,B,2019-04-11,1,ET,4,start_error,209,NA,27.036142857142863,0.7020013630708571,2019-04-11T10:43:42Z,NA,linear
WAY,B,2019-04-11,1,E,1,start_error,210,NA,27.55185714285716,0.7018970311791429,2019-04-11T10:47:45Z,NA,linear
WAY,B,2019-04-11,2,ET,1,start_error,211,NA,29.384571428571405,0.7016827278340001,2019-04-11T10:57:09Z,NA,linear
WAY,B,2019-04-11,2,ET,2,start_error,212,NA,29.615571428571457,0.7016488904637144,2019-04-11T11:00:31Z,NA,linear
WAY,B,2019-04-11,2,ET,3,start_error,213,NA,30.085285714285703,0.7015558376954286,2019-04-11T11:03:44Z,NA,linear
WAY,B,2019-04-11,2,ET,4,start_error,214,NA,30.43157142857143,0.7015727563805715,2019-04-11T11:07:01Z,NA,linear
WAY,B,2019-04-11,2,E,1,start_error,215,NA,30.840857142857146,0.7014782937218572,2019-04-11T11:11:16Z,NA,linear
WAY,B,2019-04-11,3,ET,1,start_error,216,NA,31.425857142857126,0.7012019551978572,2019-04-11T11:19:34Z,NA,linear
WAY,B,2019-04-11,3,ET,2,start_error,217,NA,31.819428571428546,0.7011681178275715,2019-04-11T11:22:43Z,NA,linear
WAY,B,2019-04-11,3,ET,3,start_error,218,NA,32.4375,0.7011241909289063,2019-04-11T11:28:38Z,NA,linear
WAY,B,2019-04-11,3,ET,4,start_error,219,NA,32.614714285714285,0.7011230013338572,2019-04-11T11:31:45Z,NA,linear
